unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
2-25,0.927563415493968,1279,-568.7114936758918,3.427206609827156,,,,0.607730450310215,0,1,0.5676929498270318,2.2842425272831431e-07,13.499792645758417,-1.778203541166035,0.1362536236137244,0.5369760660463853,0.5632188292244936,0.42213070164760763,0.7550809369343837,0.5831838963071332,0.04358796317605484,0.0930226954775335,0.028476016373648372,,,,,5,0.5619426670358659,315,0.3981122270317521,0.6226162814903622,3.2444521181860333,-0.42016629622288265,0.6596804498868472,-0.6585062869167744,1.1332238096366187
3-25,0.9180778968573032,1279,-603.932615844909,3.41259499851277,,,,0.5753442148058955,0,1,0.5350551762421818,2.3328152575200515e-07,13.318245022991801,-1.9870435081693574,0.15134574948225768,0.5298798698446624,0.49508520281337776,0.4111468236997561,0.7228954695469221,0.2935261988968171,0.05650758343225581,0.08735744018613785,0.02703251463758137,,,,,5,0.5866163011200186,359,0.4025633358004851,0.6027783927066267,2.9010352227680647,-0.3728165913113683,0.5023807416204993,-0.6160867937656762,0.827002932593422
4-25,0.8875121406270615,1279,-547.2239499002545,3.1441580318790057,,,,0.5977476721486383,0,1,0.5611323449248815,2.215267067229782e-07,12.867570377659359,-1.669308584762645,0.16291559190705104,0.4911712973164549,0.5653682820156477,0.42193099466496625,0.7468308231346519,0.35763415629432277,0.05272373341059697,0.10188751914470773,0.021540239644136108,,,,,6,0.5803280568506692,331,0.34716417669115895,0.6291591324905568,3.1882479471796596,-0.40129415190165907,0.5134124745734302,-0.6504801155366802,0.9125624662626614
5-25,0.9325931459372344,1279,-646.5668491150221,2.7703215550639246,,,,0.5892452495386672,0,1,0.5390334533166389,2.619364082984983e-07,11.810898184387106,-2.0868314986191834,0.12231484136786613,0.2938519639285375,0.5254787705724717,0.4222606345212906,0.8059773299937528,0.30040726876692786,0.06330838772495642,0.10126065645315878,0.02123006296234244,,,,,6,0.6165929049226146,335,0.265965318120044,0.593523638412455,2.972181971654868,-0.43835735734194814,0.4183138200004871,-0.6612987201762923,0.7609567822145518
6-25,0.910603261016253,1279,-630.9227984138463,3.1936291801180237,,,,0.578872283693593,0,1,0.5385133390229344,2.446454044149578e-07,13.056536347792393,-1.0451366381587681,0.1331877117078501,0.32976214357898337,0.5020225213818875,0.404923805424812,0.7714718898879188,0.17957976995034583,0.05663936244289199,0.10382104821938067,0.01997751687970108,,,,,6,0.615987784085549,353,0.2991834943143067,0.5966628684785203,2.937228818479481,-0.40513575915074507,0.4311644483503919,-0.6294058944427308,0.7332691465380311
7-25,0.875093865115681,1279,-717.6482706087885,3.087169220422689,,,,0.5415685421034389,0,1,0.5052981547893522,2.967369937515709e-07,12.484334402650566,-2.114419764816548,0.11014341320480381,0.3090390351698207,0.4525064074769271,0.4115170600154208,0.7932469486964931,0.25234096685661167,0.07666986700463309,0.09481472042639597,0.021124797554022016,,,,,6,0.6407614069242404,393,0.25288200136407457,0.5552934221751329,2.57453368590322,-0.4079529168444309,0.38300593392496957,-0.6299977350121666,0.6854648423668591
8-25,0.9413466478828406,1279,-515.9721452538787,3.360673845630455,,,,0.6124216336542149,0,1,0.5781256869683756,2.224402766310041e-07,13.370147227230625,-1.3350335655595298,0.16302019832882372,0.5697294231221847,0.572755612701741,0.39685642075117156,0.7260639370985188,0.3130338210505155,0.048100376068477335,0.10299288430485165,0.023462756972422373,,,,,8,0.5626515933983238,329,0.4621115176432494,0.6420595454242893,3.404932459680025,-0.38709751238198775,0.6070899865728381,-0.6341920219911339,1.0257989061018973
9-25,0.88300851473769,1279,-652.5018399755407,3.205894401601251,,,,0.5923156856906119,0,1,0.5450206962233031,2.510146161441046e-07,12.832027518869971,-1.6946099679596258,0.1051676774199063,0.42710185522925537,0.531524953282518,0.4305741666735867,0.7949873409658832,0.356942140903043,0.05434607414534119,0.09537493175398369,0.024735573413497917,,,,,6,0.589481567142009,357,0.36416500992493717,0.5903813371836912,3.0110190760237026,-0.4415671554677881,0.5979786252772888,-0.6687326196041392,1.029525538847463
10-25,0.9576188215690568,1279,-612.5692475318385,3.0811934263491163,,,,0.5771429469023281,0,1,0.5429086752794623,2.550210798068496e-07,12.748919774117605,-1.7681797084883748,0.13812303187537636,0.49216508012572185,0.5192420946732262,0.41356139527225005,0.7582147838521089,0.4860144330374489,0.05623472023363438,0.0988125051379646,0.02319267200287523,,,,,6,0.58173230281791,343,0.38225648735010664,0.6025465185690799,3.0019212856012762,-0.41394674606081855,0.5877871412259306,-0.6470702557121178,0.9833491347652616
1-26,0.8960996947829607,1279,-776.9516313628212,2.9444582030710396,,,,0.5206950413413831,0,1,0.47900943336697455,3.468967485891721e-07,11.947244864723384,-1.1688519478687387,0.11075746959309168,0.2510747707905672,0.4217254417625583,0.420873099803441,0.8062407844568469,0.11169172855593669,0.08751517011852605,0.09496879891978634,0.017039992110148904,,,,,7,0.662217515980819,399,0.20560426914556118,0.5341063994603217,2.3057089178761285,-0.4268661156814493,0.39021348501168235,-0.6434377144565757,0.7077994725707484
2-26,0.9053724983301192,1279,-687.852767127509,3.087228268866914,,,,0.5476582102694013,0,1,0.5068149696355653,2.9901766565398566e-07,12.497086868549644,-1.7723686530194236,0.13472229703047228,0.362296751037327,0.4675977639106607,0.4059025458969116,0.7756097000984166,0.31530558135243764,0.0678176358279919,0.09457071038031976,0.02058093573436506,,,,,8,0.6147550315580039,367,0.27228524740263627,0.5708351002638615,2.6142428379571774,-0.4254158663148656,0.5089953643393534,-0.653814452633978,0.8898823806831034
3-26,0.889150341433316,1279,-694.478805477763,3.233175832558834,,,,0.5504218208225062,0,1,0.4927535580497392,3.21814668268913e-07,12.465557421461602,-2.813035859752721,0.1463514767325131,0.32368457497038505,0.4559425312595058,0.41150097872806357,0.7719432133403014,0.24352113713903098,0.06235757853824011,0.09381695671493648,0.01881060059709359,,,,,8,0.638738533625971,393,0.22798135913454054,0.5647289620700437,2.458316287221735,-0.3967169809364699,0.3746607714658076,-0.6288781578453684,0.6714609118060315
4-26,0.8882967082908925,1279,-775.6470336626759,2.9525625509985773,,,,0.5301805782932099,0,1,0.4951762989080237,3.2590404136220984e-07,12.023556758378385,-2.0726693835134844,0.07995715507102286,0.2670649341295167,0.4218827572761942,0.407761077669044,0.8027317113350882,0.3270172347513134,0.07232603962810176,0.08323562607206386,0.02738184033309843,,,,,12,0.647976259954047,363,0.21036648387741363,0.5300753101135145,2.3786897578096258,-0.4451123430026726,0.43083905035417525,-0.6603752822373443,0.7660175820472425
5-26,0.9002219911810208,1279,-785.8273191286262,2.6759094932982137,,,,0.4814134270689379,0,1,0.4311631708457463,4.032932222426957e-07,10.967982311746068,-1.7189462241453084,0.1526668116789661,0.2297517222820771,0.37359257173273963,0.38831993294977013,0.7850663670894281,0.14150506008558156,0.07818100746304908,0.0917142710472639,0.014723343777126805,,,,,6,0.6977596617259718,401,0.1515178032474136,0.5148828790411234,1.8943184147090486,-0.39007155592129567,0.2997858457738967,-0.6171237001249811,0.5832103234060926
6-26,0.9572293806555787,1279,-999.4213386101264,3.5835394045091897,,,,0.47607184650756934,0,1,0.4464579808518646,4.894922301303107e-07,12.519895575366824,-1.3152743716996405,0.015231500572357936,0.12292227156042322,0.36687859565448894,0.44841450295967344,0.9077047872904397,0.28350466434619526,0.12247923065616222,0.08323805379423203,0.023345357933257274,,,,,7,0.6981087287301404,413,0.09918351618349996,0.449907147650888,1.9229074754629463,-0.4921364078704225,0.394783699840325,-0.6765912501812211,0.7116180514139591
7-26,0.8640334409762298,1279,-834.9335402218763,2.924774671799126,,,,0.505295119292709,0,1,0.45967720655309274,3.359907513813575e-07,11.826741936953088,-1.2837960476475268,0.09295523118919083,0.14798847491282124,0.40158298301865175,0.42818349640288295,0.8467183325571175,0.07081004450357067,0.09577723715171355,0.0756250869471649,0.026803796852559958,,,,,5,0.6931929795354668,399,0.1409137674893869,0.5078430794235075,2.054021567597151,-0.4294927802419707,0.2656689607671077,-0.6399138131394851,0.5192128361067565
8-26,0.9043424458908764,1279,-745.1784424873617,3.0499591587194006,,,,0.5545313268412082,0,1,0.5146636188442608,2.8303108178672395e-07,12.295752303908003,-1.8236966054122326,0.08228917013356016,0.30126667100580845,0.46910124438054007,0.42206107121148245,0.8226345563530781,0.4395947935977403,0.06490113132411827,0.09083071336909025,0.02578720986865996,,,,,8,0.6146532373165411,373,0.26411189065606944,0.5515134303358412,2.6600181009565778,-0.4499521544084415,0.5234054801208902,-0.6634855261463887,0.9111851513768586
9-26,0.8939571356941376,1279,-692.0065590957585,2.973274164586928,,,,0.5440669200363383,0,1,0.5053341196509347,2.568669637489221e-07,12.369567524276988,-1.9416151313066754,0.13957122687704004,0.2694915887988095,0.4677788953845352,0.39540011111766576,0.7937471012232841,0.11275983316593112,0.05390679860113569,0.11407310419388006,2.866330537208662e-17,,,,,5,0.6478388938258342,375,0.24751517774327003,0.5708385392724602,2.6150024068418434,-0.4172147859222746,0.41696364899286203,-0.6387509758098243,0.742219518883782
10-26,0.9042366513585965,1279,-762.1768980430228,2.7711252770202273,,,,0.5561554524559176,0,1,0.5113170028158955,3.118452266815694e-07,11.724608320242437,-1.5929603038041191,0.07308653459873908,0.2880734386530895,0.48022903451052357,0.45311096159464803,0.8337488025281798,0.29919980165177207,0.05938941147081836,0.08710443567582268,0.028400883615890174,,,,,5,0.633617095287266,359,0.22683905212741906,0.5442146772303295,2.5963752202827672,-0.45830000683955063,0.44888911039759133,-0.6705970164191238,0.8176835795040576
1-27,0.9332389318220077,1279,-1140.0813105087268,2.541384012022079,,,,0.39198571518403813,0,1,0.34918511383539186,5.056651400616291e-07,9.407229761774522,-1.6735847215885875,0.028370794415521525,0.07247528476321308,0.24892908968394925,0.45135000345400944,0.9161922230987918,0.09290602948402006,0.0931521914760435,0.060154395394067854,0.029460090867606155,,,,,8,0.7589231319858966,449,0.0634561117412441,0.3656046275050928,1.1347804790193339,-0.4654879703179703,0.3042957613237425,-0.6613483765059996,0.6013331397105786
2-27,0.8942725716999221,1279,-950.6324909150337,3.082509601625212,,,,0.45696546415767264,0,1,0.41436855332391886,4.2871800365443385e-07,11.519435833035029,-0.7299144211623517,0.07340909082452524,0.12014691822629242,0.33259203063179793,0.42111022568026046,0.8584898670449369,0.08553861130467255,0.09560730608723063,0.06781069068235056,0.0264124332271504,,,,,6,0.7315782570828595,425,0.10142873319439094,0.4554941374843372,1.6941216864978725,-0.44239094024115405,0.28696366507287896,-0.646643559829526,0.556927056407892
3-27,0.8683136267370641,1279,-1003.9710915038648,2.7219861291489913,,,,0.45688777003831404,0,1,0.40317264049769985,4.583844196600178e-07,10.675193829867638,-1.978217002529401,0.05794112074906733,0.14680351264340616,0.3285659393697853,0.42890517595721805,0.8811336900086906,0.0664524760810136,0.09078485988804498,0.0716761881003145,0.024819255409980104,,,,,5,0.7157367426469692,431,0.13186779401788096,0.4358332434485191,1.6077050904076284,-0.46885331005159414,0.38370799684362633,-0.6674107313150008,0.7116394984647965
4-27,0.8605634612465685,1279,-1038.187399258692,2.7284307998604245,,,,0.42418713509299993,0,1,0.37613348384867185,4.923467970378888e-07,10.31205036888534,-1.9155007577844148,0.05747650553797982,0.10981159819652225,0.27752414671234726,0.4477147421456539,0.8780314782457269,0.2100381514331719,0.11455185552637744,0.06974180330176015,0.02419005721870771,,,,,7,0.7405801527016321,445,0.08787441394666295,0.4105361297090313,1.3769579934361689,-0.4484081055264032,0.24690980977271243,-0.6524117832185641,0.49808103329449044
5-27,0.8327449339699119,1279,-1141.2873502515154,2.3036656623117895,,,,0.4159730335154804,0,1,0.3532902413917709,5.193500921169819e-07,9.043607713915197,-2.0423590095402275,0.033011236422011536,0.04089537489819283,0.2604238125964446,0.4508597389870157,0.9212576802198253,0.06805783266866024,0.13798711090928212,0.08574536745331912,4.638275615047053e-13,,,,,11,0.7827923800780964,471,0.03620123154623134,0.37245910956001066,1.2125386621630927,-0.48721237331781053,0.2822463650059716,-0.672165649938899,0.5438125632814141
6-27,0.90722076882271,1279,-1146.5563764710773,2.8694565427980523,,,,0.3869482999294541,0,1,0.3499229604784093,6.196973660785543e-07,11.234862425309656,-1.4432923032943696,0.023929699137854917,0.05209183632743447,0.23880498927112517,0.4528482228708388,0.9155657942551466,0.06666154674315582,0.12514139418179543,0.0664919427155668,0.02312470565408298,,,,,6,0.7839705474667878,473,0.0544785964415575,0.358595307958607,1.1363286940355473,-0.4610284465475202,0.23438386473127354,-0.6483015521448782,0.45647380021643463
7-27,0.9045183868338647,1279,-1130.5515400693616,2.647448240140944,,,,0.38199093010305546,0,1,0.330864405576366,6.045099176067103e-07,9.88371189488715,-0.8366943027607047,0.05357198389175807,0.06771974815369523,0.23532614814728312,0.4303627815892292,0.9028585831664038,0.0861317901821613,0.1240723306511073,0.06753323517263772,0.019893882219316275,,,,,7,0.7831879929879427,461,0.03784766087923186,0.3652147887056714,1.064539805894427,-0.4777321087081718,0.3078796209773689,-0.6726444870652555,0.5948852144438954
8-27,0.9521394838329048,1279,-1085.736115464585,2.9334533607799886,,,,0.4377007542086492,0,1,0.3927733394795898,4.780226549184908e-07,10.536438258941786,-2.115980259502339,0.017662853019630304,0.11290214656991193,0.2943098870953721,0.44706626546572614,0.904964606079361,0.14012823490217285,0.1153249945710851,0.07421598232835032,0.026555634623610106,,,,,6,0.7260585860568305,435,0.08123981395432445,0.4019236943156602,1.4941937753176204,-0.4724794395782372,0.3087831881229157,-0.6568319321620579,0.5496671800714859
9-27,0.8833748708396838,1279,-1092.4422097838938,3.09121796301367,,,,0.477671276882361,0,1,0.41872345032031033,4.3911069843625147e-07,11.43280053842587,-1.8719440399876555,0.0017715711971610848,0.06618782321094312,0.35441413094534563,0.4618729424402842,0.9673645508968212,0.15046334251096782,0.08835009670461923,0.0728178776995079,0.025268298652752548,,,,,6,0.728752178842626,437,0.10810299908261023,0.4164557472976303,1.6742098984557818,-0.5148655872437461,0.39490504057187614,-0.692001444706508,0.7119301604077295
10-27,0.9325842603889424,1279,-1025.45283404597,2.6264562028835963,,,,0.46448965817408144,0,1,0.4067772596383572,4.296192976297129e-07,10.199932651861012,-1.3514131227609263,0.04730999427678588,0.07548306723314892,0.33439533031307805,0.4411110006669991,0.9127859289622233,0.05153087726306493,0.08929568652043185,0.08725129727786296,0.016002831315030143,,,,,6,0.727017597397198,461,0.07568830173908492,0.43189718294891505,1.6304389835315072,-0.4692483359492167,0.289652027786741,-0.6570118315278094,0.5500100481099944
1-28,0.9376991113392351,1279,-638.9737990136701,2.9119112610464035,,,,0.5629473991183224,0,1,0.5277498317707664,2.4374624965930487e-07,11.89212388804043,-2.2311856703229447,0.13409780067149568,0.4468831345319102,0.4851172216849653,0.4001625291453501,0.7500409742036774,0.354646661290756,0.056992865717481,0.08293104720103998,0.03127916044589005,,,,,5,0.5937953773297121,345,0.3282236798914896,0.5879474000155023,2.7784218153403963,-0.39219037357138636,0.4977106319508847,-0.6298570729761633,0.8719210885207771
2-28,0.9080522837649312,1279,-507.9293250855535,3.198793004222132,,,,0.6201341488185061,0,1,0.5817728798391576,2.0178444995690092e-07,13.384016048669967,-2.006459735699566,0.16713722138580683,0.5692378459721342,0.5853492872403553,0.4117082865363957,0.7300779271673157,0.30091854280338476,0.03934602083274276,0.10740989510593978,0.022602789819484017,,,,,6,0.5619551312653417,339,0.44464648428008513,0.6463672296574201,3.4588406329638546,-0.39970016868247066,0.6200803379116457,-0.6491423917229063,1.0410920876618623
3-28,0.8924927288991146,1279,-534.5342877407246,3.1780495292039888,,,,0.6057655529242387,0,1,0.5720040462880527,2.1374967432724252e-07,13.074107946069399,-1.2760019402154006,0.15798666176365928,0.5317316928679833,0.563292312425343,0.4057507138463548,0.7261101452513652,0.20967983693490141,0.048110508941860634,0.09020877846378539,0.03289307301947015,,,,,6,0.5643896850226792,339,0.37931414024800136,0.6360707658462939,3.291312463908265,-0.38759725326671024,0.5683984066076326,-0.6349076911238374,0.9832765877153444
4-28,0.9072398208630252,1279,-613.7747650461821,3.1415756113952744,,,,0.593876019098812,0,1,0.5484607687258534,2.4697392091543856e-07,12.927624779296002,-2.2309017120429004,0.13010857714448823,0.46136064866612214,0.5282711956026385,0.42896677657626914,0.7654419413955802,0.28370332117951735,0.05213085959506418,0.09889427266399013,0.023024450467265492,,,,,7,0.578333997276331,327,0.36917805566837125,0.6049614977737249,3.093598129516713,-0.4204090094993517,0.5421885348636888,-0.6487228324587893,0.919368941754619
5-28,0.9592112259902565,1279,-646.9239103359901,3.360342661572532,,,,0.5728320278698907,0,1,0.5363527398054938,2.4375311016463404e-07,13.090147282907909,-2.576696666183086,0.11773676127769962,0.3567347428818692,0.51165576361685,0.3997678419126198,0.7908786372627381,0.18510555182595081,0.05661892769581161,0.08193004682950221,0.03161724942344201,,,,,6,0.6105387566674131,373,0.2801847005303896,0.5873418730438614,2.831870523532421,-0.42401788435802124,0.5287984571948839,-0.6530332722960303,0.9381986810130608
6-28,0.8801588322957903,1279,-656.2534856394676,3.278500073775199,,,,0.5475013838291958,0,1,0.50750507400911,2.960264869705368e-07,12.528019424055298,-1.783151570712539,0.1467503238532012,0.4491652712349925,0.4520883734183344,0.399117186565627,0.7325665567956579,0.23907200669261833,0.0633049893872908,0.08453162689875546,0.027475808720809503,,,,,5,0.6172089456608447,343,0.3113732247189802,0.5773389940436834,2.595720024547268,-0.38575380367652257,0.4431422705566644,-0.6252207022379103,0.7400188613923236
7-28,0.9262544450011432,1279,-710.5468330325451,3.2037349330341556,,,,0.5674552515847041,0,1,0.528487991509655,2.968881932361314e-07,12.854155959820895,-2.207893696576332,0.08908788410936082,0.30631860924999443,0.48477518907216666,0.419513380852226,0.8184518203306693,0.36583203514854046,0.06471113937495368,0.090680225497579,0.024847267579285945,,,,,6,0.6200956867488443,353,0.28809118721891125,0.5671133258243114,2.785185711090792,-0.44419661062918814,0.46782570648500593,-0.6541378212197239,0.7856319566622316
8-28,0.9157477410217689,1279,-584.3497451339836,2.9764994300436394,,,,0.5998759612795707,0,1,0.5695258880415557,2.1638823822072165e-07,12.387772923355524,-2.2043735544576335,0.11780362042974807,0.5644930353015752,0.5646340194271555,0.4316246016263564,0.7611976850253223,0.51388414344632,0.04529443037942925,0.09196594882749777,0.03396007201227796,,,,,6,0.5559406129875236,343,0.3792345096995391,0.6177428962285616,3.2546441782459765,-0.42922879003890346,0.7030409159279537,-0.6657525672929301,1.186882928354861
9-28,0.9155726963112035,1279,-615.0722555090483,3.0003008975641268,,,,0.596105609134465,0,1,0.5561014629630363,2.4223911466640036e-07,12.661062875837477,-1.3953214982964433,0.11461390947277195,0.4450592579923082,0.5336224317417201,0.420346261054665,0.7792102008337368,0.2884167960109217,0.05476378513804843,0.1032337186951626,0.023031407396144357,,,,,7,0.5900495702643797,369,0.3668024478262055,0.6025648574626662,3.16471211164529,-0.4156122434860815,0.5433243164621322,-0.6366166254154491,0.9017820261083543
10-28,0.9202990950612985,1279,-559.0876589723014,3.033859610986408,,,,0.5983361286778832,0,1,0.5683236486518866,2.387480033985143e-07,12.620656897386715,-2.001140600613599,0.13707683268319587,0.5355022690197184,0.5370824633116431,0.40642566176913986,0.7359083403588862,0.39465507006347567,0.05809000470109713,0.0904410407531239,0.0298256661859184,,,,,5,0.5691699319490482,337,0.3934944066438719,0.6228689845767145,3.2204462570480743,-0.39357823833274524,0.555757686411769,-0.634215248509385,0.9132203216123781
1-29,0.9388231459811279,1279,-671.5306505762659,3.288853892684674,,,,0.5651504221869339,0,1,0.5234136138853548,2.603439848803007e-07,12.890102000602628,-1.7355097229755851,0.11913694155558005,0.3844741077470145,0.4752071915288759,0.4208522584369596,0.7683848307021672,0.2810086711823365,0.05433676395678734,0.0860655477571771,0.027375429281167124,,,,,9,0.5961354351219623,345,0.3147423057338292,0.5785703411525577,2.752551847552247,-0.4065470813853926,0.40963333069123203,-0.6336251556299117,0.6775862077385312
2-29,0.916125570385822,1279,-533.5923795328376,3.0563891753648598,,,,0.6090416011293944,0,1,0.5704363778722782,2.2761760869768518e-07,12.850900254135967,-1.4653340621504378,0.16552293454252368,0.4362412591755827,0.5661503858080034,0.4011032616445157,0.7423037940931241,0.26334258067153754,0.05202005151884722,0.10580813342674894,0.02088583187839832,,,,,5,0.5838315968524086,355,0.3946397699191111,0.6385410798783716,3.326529502823129,-0.3851208330854428,0.49578663329059913,-0.6234504924528292,0.8579797695101261
3-29,0.9035578485738535,1279,-650.0378415475404,2.8579086742129522,,,,0.5966286941508201,0,1,0.5529719443949943,2.558048353902539e-07,12.325692786031402,-1.905987492488757,0.0960267745466372,0.3631474569643793,0.5312321875477437,0.4249196726421039,0.8069054690004485,0.43973050975006533,0.05678831609738184,0.0938800105489227,0.026902520270349947,,,,,7,0.588405809756561,343,0.31165634893744343,0.5936053780651115,3.0702629247611033,-0.4421023068311156,0.5682241699383654,-0.6582111332228132,0.9638945717510936
4-29,0.9235177062137049,1279,-693.1048646453405,3.014709122470589,,,,0.5783267657251671,0,1,0.532290026386078,2.696728769866757e-07,12.283709986081076,-1.065824172332282,0.09712078713545907,0.3604814909726176,0.5251541691147668,0.45019327128343123,0.8172653019300693,0.3809122593719474,0.05935532340698881,0.0925093967267124,0.02650898953430363,,,,,4,0.6092797473478379,351,0.3133091487819899,0.575209606987546,2.874428720953509,-0.44585601863414015,0.5398416597913793,-0.6646734864205265,0.9593694124467617
5-29,0.9199439433584097,1279,-659.8397431902993,3.4711425049781948,,,,0.5494075088390027,0,1,0.5082208172148504,3.2413157087235024e-07,13.144438176936688,-2.32468907796325,0.147559614271278,0.3226074199596344,0.45792919406237415,0.39611843228757565,0.753774141885421,0.20687935796473464,0.07075351863469434,0.10056968039531972,6.369534173013115e-10,,,,,6,0.6436888482213813,359,0.24841837057593164,0.5771852756847068,2.5930535951073286,-0.3664473162483172,0.33257829705756403,-0.5983588186880815,0.5994354614883894
6-29,0.9227510957060978,1279,-696.262157671718,2.749027980154237,,,,0.535705031943176,0,1,0.5012542377863032,3.4985068608649914e-07,11.631879814222197,-2.5397816493980447,0.13017119082919948,0.28086331972513023,0.4487682151105233,0.4070040409381309,0.7681327649393939,0.2913673595099344,0.08962554189268947,0.086223016118989,0.026211041959195495,,,,,7,0.6398520780339212,379,0.22889488899915889,0.5621196650445043,2.4626553765674624,-0.3992463679218712,0.33356749870795416,-0.6275614174660114,0.6213622895970363
7-29,0.9318994409573643,1279,-779.1990672214149,2.825675867771613,,,,0.538017204671414,0,1,0.4761698279425163,3.5763623680615553e-07,11.76988167893767,-1.7265906072511115,0.11278364730438306,0.26692252013334783,0.42684297835089263,0.43571268446039313,0.8130566677633684,0.12992847715794184,0.07183064016066375,0.10751232411623585,0.0,,,,,8,0.6575643489888962,387,0.25686124645652364,0.5334157682681185,2.3995363462219395,-0.4271196257002365,0.33554595843425294,-0.642372147673421,0.6027610871173187
8-29,0.9280324927431243,1279,-576.3018705280055,3.076793345458923,,,,0.6137423655708011,0,1,0.5716707530495564,2.267500531276581e-07,13.052509123245368,-2.0137803917242882,0.12646453744501535,0.41773780133861144,0.5694762977696329,0.4196927561559032,0.7838189649447121,0.5184825135609968,0.04357080337910119,0.10449382594403163,0.02309778922615983,,,,,10,0.5811297929026167,305,0.3584661527380879,0.6220496865264453,3.317698361859779,-0.437572014947399,0.5567047126044238,-0.666110026755687,0.9601404773965827
9-29,0.9058328694080733,1279,-598.1077130280349,3.0457023765312443,,,,0.5989502342023053,0,1,0.5613760976144421,2.313857391727174e-07,12.915397339907928,-1.680216702882755,0.12367762866089062,0.36934249531302843,0.5499114259871265,0.42371219289976914,0.7830755604231284,0.3189461179475199,0.04982070338280907,0.10360536444730434,0.021865380004305452,,,,,6,0.5997240249670801,331,0.31148778821891565,0.6109955955040381,3.1997863744645443,-0.4249346352095027,0.4589526006518465,-0.6500286435392627,0.8129004644696659
10-29,0.8981609660594797,1279,-627.257711895159,3.1349466997272337,,,,0.5731819651787632,0,1,0.5331078844057437,2.478022258242561e-07,12.662789580042276,-2.0962658410830266,0.13839870715171568,0.4342971777959142,0.49104963585546946,0.3967529808289107,0.7485856968231475,0.470106850728347,0.0575687778200428,0.09134184669821037,0.02647594005285754,,,,,6,0.5934693227653322,379,0.309040242350351,0.594186468968971,2.850989114814888,-0.38943980860329847,0.5379594532038058,-0.6249942200414517,0.91771859883918
1-30,0.8883612036727966,1279,-881.9426121995751,3.3591705517062347,,,,0.47800114741428296,0,1,0.43468365920530017,3.649111348236729e-07,11.902491014422266,-1.033625990569451,0.0866167588079111,0.24388407079964225,0.34986667479756334,0.4236756516773085,0.8144158180634115,0.13152855198798008,0.1058330215226888,0.08451155742257706,0.01880388191598328,,,,,6,0.6897728982977847,421,0.20470452858383836,0.47979531031252776,1.8998418101242973,-0.4219312245188496,0.3042485377404266,-0.636850305881519,0.5515674496163152
2-30,0.9185980779501155,1279,-711.202798444238,2.9897228600057932,,,,0.5398511377800124,0,1,0.4985134323460325,3.053246642422003e-07,12.144908753215612,-2.130357399052236,0.12809806811216484,0.3014557928625886,0.4640529685392454,0.423266533955852,0.7920500496629734,0.2044564523930235,0.07275532664827403,0.09742599004675162,0.017643184104992517,,,,,6,0.6530889991325699,367,0.23170460309889873,0.5603509408090948,2.5124009554169606,-0.42119272596598994,0.4041425292357317,-0.6472652153139989,0.7440259711578909
3-30,0.9126718664466169,1279,-805.3688693623814,2.7694335411175994,,,,0.5239695440885231,0,1,0.48030558559212033,3.3313200798722033e-07,11.504266679076338,-2.010961949037728,0.0899781414405305,0.20605814864223473,0.42554007379486025,0.4208363842990924,0.840377883602883,0.28545517346647437,0.06800821730456796,0.09365299505224982,0.01969136384009806,,,,,6,0.6628691399375549,397,0.19506951937708472,0.5235842922977293,2.330945328526992,-0.442323674641173,0.35889628120215394,-0.6527335221842949,0.6576721663660272
4-30,,1279,-829.2199550661103,2.978050326489452,,,,0.499897934452484,0,1,0.4544394040218047,3.964566320695059e-07,11.326578409192255,-1.4824738422298347,0.10323222312281793,0.220710520347577,0.38744947590057344,0.4197378444465419,0.8116076446746514,0.04502846564745328,0.09122508883922925,0.09341073477916034,0.016181921351502333,,,,,6,0.6693272832876264,405,0.1416323116615562,0.5096963726951595,2.1164604531755504,-0.4098373459238562,0.3318681527234812,-0.6233470938976651,0.5915923441372418
5-30,0.9040315703177256,1279,-933.2476381296731,3.123184604131619,,,,0.4671587922391775,0,1,0.4300299730309628,4.080839694760596e-07,11.535162849913341,-1.5040799398059357,0.06504143347219417,0.11931363603838203,0.34720663612076863,0.42174843971016895,0.8684091382874994,0.17331480997604945,0.09707717957942702,0.0709283184851595,0.029280853774857347,,,,,5,0.705559990246897,429,0.08305449021319833,0.4647661458971096,1.7532580694384903,-0.45948379918525006,0.3201314434683182,-0.662711384051583,0.6240137207706655
6-30,0.8850701325999025,1279,-974.0022258227584,3.006838754752542,,,,0.4589795922120035,0,1,0.40642405942001514,4.6167759222709895e-07,11.091802643412098,-1.2129241597028146,0.06856158340392286,0.14658072964146526,0.3186196120879067,0.4269955323399835,0.8576469737496988,0.1315864682438127,0.09303868652162385,0.08034026652686799,0.019982108816703925,,,,,6,0.718819347485659,435,0.06218282151450294,0.4459380457957168,1.6245168735754707,-0.4540793236789967,0.3267623746201033,-0.6540046832293402,0.6006646180373457
